URL,Last Modified,Second Prefix
https://www.essex.ac.uk/centres-and-institutes/entrepreneurship-innovation-management-and-internationalisation,2023-06-08,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/essex-plant-innovation,2023-06-08,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/politics-of-representation-in-crisis,2023-06-08,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/myth-studies,2022-12-22,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/social-and-economic-network-analysis,2023-06-08,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/business-and-local-government-data,2023-06-08,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/microsimulation-and-policy-analysis,2022-08-03,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/ideology-and-discourse-analysis,2023-06-08,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/finance,2023-09-20,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/biomedical-sciences,2023-11-10,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/curatorial-studies,2023-11-10,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/behavioural-science,2024-01-26,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/interdisciplinary-studies,2024-01-31,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/work-organisation-and-society,2024-02-28,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/macro-and-financial-econometrics,2024-05-23,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/intimate-and-sexual-citizenship,2024-05-30,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/coastal-communities,2024-07-19,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/public-health-and-wellbeing,2024-08-07,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/creative-writing,2024-08-14,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/computational-finance-and-economic-agents,2024-08-13,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/language-development-throughout-the-lifespan,2024-05-30,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/human-rights,2024-09-26,centres-and-institutes
https://www.essex.ac.uk/centres-and-institutes/european-excellence,2024-10-24,centres-and-institutes
